stop_id,stop_name,stop_desc,stop_lat,stop_lon
3846,,,43.0692896,-87.9496415
2525,,,42.9001861,-87.9161943
3859,,,43.092656,-87.9796483
2524,,,43.0318482,-88.0174077
2523,,,43.047007,-88.0125754
2522,,,42.8990356,-87.9132753
2520,,,42.9004137,-87.9161866
3851,,,43.0783557,-87.9612847
3853,,,43.0809772,-87.9646756
3854,,,43.0845086,-87.9692045
2529,,,43.0168768,-87.9281969
2528,,,42.9007179,-87.9196874
3856,,,43.0873227,-87.972826
2527,,,43.0895965,-87.9231473
3870,,,43.0847729,-87.9699738
3871,,,43.0809173,-87.9650146
2540,,,43.0047607,-87.905672
2537,,,42.9159596,-87.917546
2536,,,43.0747275,-87.8787555
2535,,,43.0294785,-87.9999578
1204,,,43.0075118,-87.9364685
1203,,,43.0064681,-87.9383922
2534,,,42.9158165,-87.9128943
2533,,,43.1049808,-87.9960438
1202,,,43.0047451,-87.9416065
2532,,,43.0169473,-87.954807
1201,,,43.0029715,-87.9446016
1200,,,43.0009535,-87.9477544
2530,,,43.0167565,-87.9580861
3865,,,43.0926175,-87.9801065
1209,,,43.0121974,-87.9283553
1208,,,43.0110258,-87.9297302
1207,,,43.0103071,-87.9311083
3868,,,43.0874339,-87.973369
3880,,,43.0655665,-87.9453044
3882,,,43.0625662,-87.9416359
1220,,,43.0397185,-88.0235556
2551,,,43.1124878,-88.0555626
2548,,,42.9592191,-87.8549769
6906,,,43.0259259,-88.0070768
6905,,,43.0237882,-88.0069369
1216,,,43.0122545,-87.9187152
6908,,,43.0313956,-88.0070669
1215,,,43.0122549,-87.9200878
1214,,,43.0395244,-88.0236929
6907,,,43.0284673,-88.0070763
1213,,,43.0122769,-87.922937
2543,,,42.9581768,-87.8500771
1212,,,43.010103,-87.9330114
6909,,,43.034846,-88.0070966
2542,,,42.9536118,-87.849901
1211,,,43.0122495,-87.9257954
1210,,,43.0085512,-87.9344625
3873,,,43.0775653,-87.9606746
6900,,,43.0062627,-88.0073208
3876,,,43.0717362,-87.953056
6902,,,43.0115715,-88.0072115
6901,,,43.0091053,-88.0072769
1219,,,43.0122493,-87.9142385
6904,,,43.0183753,-88.0070572
3878,,,43.0693875,-87.9500463
1218,,,43.0122428,-87.9155328
6903,,,43.0160757,-88.007076
2549,,,43.0029519,-87.9398868
9199,,,43.1282528,-87.9338845
3890,,,43.0487053,-87.9341838
3892,,,43.046075,-87.9342839
3893,,,43.0446805,-87.9341177
1231,,,43.0410177,-87.9067353
2562,,,42.9068565,-87.9201328
2561,,,43.0121773,-87.9981148
2560,,,42.9092608,-87.9208838
2559,,,42.9123066,-87.9209933
1228,,,43.0373859,-87.9062497
6917,,,43.049477,-87.9966242
2558,,,42.9159092,-87.9113713
6916,,,43.0456978,-87.9972457
6919,,,43.0552108,-87.9874802
2557,,,42.9156184,-87.9198914
1226,,,43.0349113,-87.9060089
2556,,,43.0651083,-88.0479664
1225,,,43.0337477,-87.9058692
6918,,,43.05129,-87.9967107
2555,,,42.966446,-87.8597841
1224,,,43.0325486,-87.9057381
2554,,,42.9664543,-87.8573134
1223,,,43.0305559,-87.9069212
2553,,,42.9663437,-87.8577022
1222,,,43.029434,-87.908299
1221,,,43.1195777,-87.9863258
2552,,,43.1166927,-88.0554853
3885,,,43.0589632,-87.9369775
6911,,,43.0356173,-88.0025631
6910,,,43.0353968,-88.0050134
3886,,,43.0564593,-87.9340603
3888,,,43.0528376,-87.9341265
6912,,,43.0357176,-87.999997
6915,,,43.0434987,-87.9973626
1229,,,43.1161772,-87.9863255
6914,,,43.0413459,-87.9973059
1242,,,43.0576141,-87.9052238
1241,,,43.0556382,-87.9052354
1240,,,43.1122255,-87.9863546
1239,,,43.0504212,-87.9033296
6928,,,43.0733157,-87.9872659
2569,,,42.9035395,-87.9202353
6927,,,43.071618,-87.9873368
1238,,,43.0491895,-87.9033643
1237,,,43.0480666,-87.9049858
1236,,,43.0480763,-87.9062541
6929,,,43.0750863,-87.9871365
1235,,,43.047976,-87.9072156
1234,,,43.045552,-87.90719
2565,,,43.1861363,-88.0069741
2564,,,43.1863862,-88.0047868
1233,,,43.0434405,-87.9069929
2563,,,42.9015203,-87.9197389
1232,,,43.0422878,-87.9068452
6920,,,43.0568978,-87.9874247
3895,,,43.041816,-87.9343155
6922,,,43.0624557,-87.9874363
3896,,,43.0404276,-87.9343362
6921,,,43.0605153,-87.9874366
3898,,,43.0970299,-87.9859454
6924,,,43.0659464,-87.987415
6923,,,43.064267,-87.9874291
3899,,,43.1050013,-87.9312462
6926,,,43.0707979,-87.9873638
6925,,,43.0678862,-87.9873811
6940,,,43.0953622,-87.9866183
2584,,,43.1288266,-88.0257964
1253,,,43.078236,-87.9050112
2583,,,43.1247676,-88.0259651
1252,,,43.0764262,-87.9050994
2582,,,43.1352293,-88.0256231
1251,,,43.0746009,-87.9050909
1250,,,43.072752,-87.905143
2581,,,43.1244238,-88.0256015
5607,,,43.0678779,-88.007794
6939,,,43.0937819,-87.9866517
5608,,,43.0679856,-88.0051702
1249,,,43.1795312,-88.0321287
5609,,,43.0679281,-88.0031469
1248,,,43.069136,-87.905222
1247,,,43.0673247,-87.9052317
1246,,,43.0655184,-87.9052112
1245,,,43.063716,-87.905258
2576,,,43.1634284,-88.0184722
1244,,,43.0619186,-87.9052747
1243,,,43.0600574,-87.9052561
6931,,,43.0806459,-87.9870844
6930,,,43.0785683,-87.9870855
5600,,,43.0676764,-88.025196
5601,,,43.0677687,-88.0226064
6933,,,43.0842968,-87.9869679
6932,,,43.0825051,-87.9869333
5602,,,43.0678001,-88.0201534
6935,,,43.0879374,-87.9868854
5603,,,43.067832,-88.0175732
6934,,,43.0861657,-87.986955
5604,,,43.0678731,-88.0150526
5605,,,43.0679066,-88.0125697
6936,,,43.0903071,-87.9871069
5606,,,43.0679448,-88.0100454
6951,,,43.1483455,-87.9853693
5620,,,43.0594159,-87.9708244
6950,,,43.1461461,-87.9854644
1264,,,42.9123572,-87.8605455
2592,,,42.9350264,-87.8610275
1260,,,43.0602192,-87.8941076
2591,,,42.8844053,-87.9187857
2590,,,42.9347021,-87.8608558
5618,,,43.062297,-87.9764856
6949,,,43.1434461,-87.985501
5619,,,43.061065,-87.9740373
1257,,,43.0859277,-87.9056761
2588,,,42.9882881,-87.9881442
1256,,,43.0833327,-87.9048552
2586,,,42.8846555,-87.9210539
1255,,,43.0818897,-87.9048934
1254,,,43.0798024,-87.904965
6942,,,43.0975563,-87.9866846
5610,,,43.0679655,-87.9998065
5611,,,43.067977,-87.9976537
6941,,,43.0967072,-87.9866264
5612,,,43.0679814,-87.9949471
6944,,,43.0833488,-88.066235
5613,,,43.0679575,-87.9923462
6943,,,43.0990656,-87.986676
5614,,,43.0679979,-87.9898144
6946,,,43.1303676,-87.9860786
5615,,,43.0664753,-87.9844254
5616,,,43.0652374,-87.9820967
6947,,,43.1336666,-87.9859249
5617,,,43.063636,-87.9789342
6960,,,43.1778177,-87.985135
5630,,,43.0530375,-87.945456
5631,,,43.052636,-87.9429844
4300,,,43.0917663,-87.9672972
6961,,,43.1778678,-87.9893672
1275,,,42.942125,-87.8599054
1274,,,42.9396869,-87.8598636
1273,,,42.9371406,-87.8601954
1272,,,42.9331758,-87.8608456
1271,,,42.929866,-87.8607147
1270,,,42.9276876,-87.8603239
5629,,,43.0533565,-87.9479265
1269,,,42.9249531,-87.8599936
1268,,,42.923176,-87.8596299
1267,,,42.9212695,-87.8592521
2598,,,43.1697745,-87.9121953
1266,,,42.9194539,-87.8588898
2596,,,43.1723462,-87.9125663
1265,,,42.9176832,-87.8585782
6953,,,43.156705,-87.9850372
5621,,,43.0579673,-87.9679381
6952,,,43.1514421,-87.9852521
5622,,,43.0557274,-87.9637759
6955,,,43.1606377,-87.9848661
5623,,,43.0550875,-87.9620681
6954,,,43.158556,-87.9849461
5624,,,43.0549156,-87.9601351
5625,,,43.0546268,-87.9578056
5626,,,43.0543566,-87.9554456
6956,,,43.1628451,-87.9847557
6959,,,43.1746072,-87.9845473
5627,,,43.0540626,-87.9526821
6958,,,43.1701513,-87.9846157
5628,,,43.0536363,-87.9501964
6971,,,43.1778165,-88.0283552
6970,,,43.1778852,-88.0240853
5640,,,43.0524469,-87.9230638
4310,,,43.071767,-87.9676253
6973,,,43.0340268,-87.9974969
4311,,,43.0698767,-87.9676657
5642,,,43.0524358,-87.9190166
6972,,,43.1779347,-88.0301139
1286,,,42.9600777,-87.8609148
1285,,,42.9589375,-87.8599793
1284,,,42.9571637,-87.8599404
1283,,,42.9562496,-87.8599312
1282,,,42.9545454,-87.8599459
1281,,,42.9525715,-87.8599215
1280,,,42.9508198,-87.8598893
4309,,,43.0735263,-87.9676267
1279,,,42.9490685,-87.8598795
1278,,,42.9464084,-87.8598529
1277,,,42.9445394,-87.8598461
5632,,,43.0525481,-87.940405
4301,,,43.0900261,-87.9672876
6964,,,43.1779896,-88.0045663
4302,,,43.0879836,-87.9673365
6963,,,43.177945,-87.9965537
5633,,,43.0525584,-87.9379459
4303,,,43.085756,-87.9674671
4304,,,43.0832275,-87.9674277
5635,,,43.0524862,-87.934153
4305,,,43.0822756,-87.9674556
4306,,,43.0792757,-87.9674468
5638,,,43.0524915,-87.9271914
4307,,,43.077127,-87.9674658
4308,,,43.0753865,-87.9675948
6980,,,43.0064761,-87.9980732
6982,,,43.0029461,-87.9992881
4320,,,43.0533854,-87.9637266
6981,,,43.0046858,-87.9992724
5651,,,43.0854939,-87.9204296
4321,,,43.0516462,-87.963777
5652,,,43.0863647,-87.9209654
6984,,,42.9993343,-87.9975815
5653,,,43.0912342,-87.9236556
6983,,,43.0011307,-87.997504
4322,,,43.0502772,-87.9638039
1297,,,42.9808144,-87.8793821
1296,,,42.9785946,-87.8780946
1295,,,42.9756811,-87.8762593
1294,,,42.9743619,-87.8754304
1293,,,42.9717044,-87.8737809
1292,,,42.9703724,-87.8732965
1291,,,42.9689182,-87.8722967
1290,,,42.9661669,-87.8698958
1289,,,42.9647877,-87.8686545
1288,,,42.9629461,-87.8670481
1287,,,42.9601164,-87.8636974
6975,,,43.0315864,-87.9974646
4312,,,43.0680459,-87.9676555
5644,,,43.052426,-87.9145858
4313,,,43.065607,-87.9677141
6974,,,43.0321906,-87.9974897
4314,,,43.0644159,-87.9677163
6977,,,43.0151755,-88.0002047
4315,,,43.0625854,-87.9677247
6976,,,43.0165776,-88.0001851
4316,,,43.0607773,-87.9677549
6979,,,43.0085168,-87.9981561
4317,,,43.0580567,-87.9677181
6978,,,43.0130624,-88.0002308
4318,,,43.0571057,-87.966567
4319,,,43.0561261,-87.964586
6991,,,42.9848011,-87.9978476
5660,,,43.1081407,-87.9319753
6990,,,42.9885842,-87.9977537
5661,,,43.1117818,-87.9337363
6993,,,42.9799254,-87.9977716
4330,,,43.043601,-87.9577622
4331,,,43.0419071,-87.9578861
6992,,,42.98124,-87.9979229
5662,,,43.1117375,-87.9362852
4332,,,43.0404382,-87.9578566
5663,,,43.1117873,-87.9391867
6995,,,42.9739904,-87.9980143
5664,,,43.1122278,-87.9422962
6994,,,42.9770338,-87.9979932
3002,,,43.0890354,-87.8877556
3000,,,43.0444774,-87.9447145
1299,,,42.9841971,-87.8812163
1298,,,42.9825865,-87.8803599
5654,,,43.0936823,-87.9250532
4323,,,43.0490362,-87.9641813
6986,,,42.9957041,-87.9976255
5655,,,43.0951761,-87.9259949
6985,,,42.9975341,-87.9975918
4324,,,43.0488898,-87.9652617
6988,,,42.9920804,-87.9977328
4325,,,43.0472545,-87.9655923
6987,,,42.9938911,-87.997696
4326,,,43.046106,-87.9656754
5657,,,43.1003062,-87.9288845
5658,,,43.1027558,-87.9303147
4327,,,43.0444559,-87.9633467
4328,,,43.0443663,-87.9609473
6989,,,42.9906892,-87.9977522
5659,,,43.1063574,-87.9315636
4329,,,43.0444183,-87.9580343
5670,,,43.1120156,-87.9562577
4340,,,43.0386074,-87.9406613
5671,,,43.1119968,-87.9587271
5672,,,43.112008,-87.9610381
4341,,,43.0385983,-87.939554
4342,,,43.0385466,-87.9370077
5673,,,43.1120077,-87.9631659
4343,,,43.0385835,-87.9357119
5674,,,43.1120257,-87.9661659
4344,,,43.038672,-87.9221902
5675,,,43.1120454,-87.9688063
3013,,,43.1268273,-87.9860867
3012,,,43.1294932,-87.9861412
3011,,,42.9385133,-87.8800994
3010,,,43.0896875,-87.9355357
3007,,,42.8712076,-87.8587347
400,,,43.0482226,-87.9045127
401,,,43.0482309,-87.9058596
402,,,43.0470654,-87.9074002
403,,,43.0388712,-87.9037443
6997,,,42.9668073,-87.998294
5665,,,43.1121279,-87.9437531
4334,,,43.0386268,-87.9541942
404,,,43.0387836,-87.9074815
405,,,43.0387191,-87.9088981
4335,,,43.0386156,-87.9529673
406,,,43.0388302,-87.912853
6999,,,42.964227,-87.9984269
4336,,,43.0385863,-87.9505774
5667,,,43.1119123,-87.9476188
5668,,,43.1119313,-87.9497423
6998,,,42.9654765,-87.9983076
407,,,43.0388597,-87.9155086
4337,,,43.0386167,-87.9480058
408,,,43.0388919,-87.9187628
4338,,,43.0385825,-87.9452007
409,,,43.0388632,-87.9216898
4339,,,43.0385899,-87.9430266
5680,,,43.1121052,-87.981114
4350,,,43.0387478,-87.906132
5681,,,43.0528783,-88.0477326
4351,,,43.0412465,-87.9029145
5682,,,43.1122271,-87.9934347
5683,,,43.1122365,-87.9958357
4352,,,43.0425458,-87.9031244
5684,,,43.1123076,-87.998317
4353,,,43.0437255,-87.9032448
4354,,,43.0456333,-87.9034114
5685,,,43.112317,-88.0007255
4355,,,43.0479068,-87.9033148
3024,,,43.0084966,-87.9332713
3023,,,43.0117513,-87.9282769
3022,,,42.9893196,-88.0539575
3021,,,43.1404106,-87.9126748
3020,,,42.8716743,-87.9030753
3019,,,43.0526611,-88.0473432
410,,,43.0387868,-87.9269756
3018,,,43.1785351,-87.9144345
3017,,,43.1786432,-87.9143408
411,,,43.0387461,-87.9306177
412,,,43.0388361,-87.932695
3016,,,43.1748694,-87.912396
413,,,43.0387866,-87.935256
414,,,43.0387736,-87.9365062
3014,,,43.1286457,-87.9857083
415,,,43.0387916,-87.9388591
4345,,,43.0387862,-87.9192379
5676,,,43.1120855,-87.9712062
5677,,,43.1120634,-87.9736644
416,,,43.0387807,-87.9403785
4346,,,43.0387504,-87.9162831
5678,,,43.1120869,-87.9760649
4347,,,43.0387113,-87.913104
417,,,43.0387884,-87.942773
5679,,,43.1121152,-87.9785813
418,,,43.0387874,-87.9448421
419,,,43.0388016,-87.947603
4349,,,43.0386473,-87.9081298
5690,,,43.1123163,-88.0144774
4360,,,43.0489974,-87.894307
5691,,,43.1118872,-88.0159973
4361,,,43.0498663,-87.8935061
5692,,,43.1105869,-88.0160358
4362,,,43.0522156,-87.891277
5693,,,43.1103628,-88.0197448
4363,,,43.0535583,-87.8899769
5694,,,43.1102071,-88.0222777
5695,,,43.111856,-88.0240658
4364,,,43.054468,-87.8891558
5696,,,43.1121775,-88.021798
4365,,,43.0561003,-87.88749
5697,,,43.1121167,-88.0186158
4366,,,43.0577884,-87.8858746
3035,,,42.9301272,-87.8749027
3034,,,43.1596758,-87.9604353
3033,,,42.9831746,-88.0486765
3031,,,43.0899671,-87.9567967
3030,,,42.9584768,-87.8700662
420,,,43.0388064,-87.9506074
421,,,43.0388264,-87.9536973
3029,,,43.0401478,-87.9192963
422,,,43.038886,-87.9573173
423,,,43.0458901,-87.9073693
3026,,,43.0361675,-88.075495
424,,,43.0437412,-87.9072258
425,,,43.0426575,-87.907102
4356,,,43.0480357,-87.9012259
5687,,,43.1123597,-88.0058188
4357,,,43.0480361,-87.8991676
4358,,,43.0480569,-87.897176
428,,,42.930181,-87.8518215
5689,,,43.1123267,-88.0116151
4359,,,43.0478513,-87.8952446
429,,,43.0360764,-87.9847276
4370,,,43.0774565,-87.8827756
4371,,,43.0790161,-87.8826189
4372,,,43.0817671,-87.8825753
4375,,,43.0777161,-87.8803554
4376,,,43.0777104,-87.8824073
7402,,,42.9373498,-87.8723436
4377,,,43.0749755,-87.8830513
7401,,,42.9373598,-87.8746331
3046,,,43.0969065,-87.9469469
3045,,,43.0831858,-87.9470746
3043,,,43.1117719,-87.9501859
430,,,43.0333469,-87.9848063
432,,,43.0009028,-87.8950383
433,,,42.9994061,-87.8945439
5698,,,43.1121275,-88.0160869
4367,,,43.0586082,-87.8850902
438,,,43.0401788,-87.9218767
5699,,,43.1121465,-88.0119843
4368,,,43.0600427,-87.8837155
4369,,,43.0752672,-87.8828252
4381,,,43.0650164,-87.8831428
4382,,,43.063831,-87.8831576
4383,,,43.0626099,-87.8831737
4384,,,43.0597959,-87.8859362
7411,,,42.9636758,-87.8529073
7413,,,42.9636222,-87.8579133
7412,,,42.9636618,-87.8553594
3057,,,43.0488834,-87.9119343
3056,,,43.0497079,-87.9139375
3055,,,43.0488927,-87.911742
3052,,,43.0315811,-87.9352074
3051,,,43.0896568,-87.9473366
4380,,,43.0661963,-87.8831281
440,,,43.026206,-88.0000573
441,,,43.0206161,-88.000255
442,,,43.0228376,-88.0001674
443,,,43.0314477,-87.9308908
444,,,43.0187281,-88.0001148
446,,,43.0310906,-87.9307271
447,,,43.0172875,-87.9999749
3047,,,43.0838176,-87.9472556
7404,,,42.9373909,-87.864886
448,,,43.018577,-87.9999477
4378,,,43.069519,-87.8830692
7403,,,42.9373507,-87.8697548
449,,,43.0210472,-87.9999567
4379,,,43.0674612,-87.8831068
7405,,,42.9372228,-87.8606221
4392,,,43.0389763,-87.9045339
4394,,,43.0407749,-87.89923
4395,,,43.0416501,-87.8992074
3068,,,43.0444901,-88.0474357
3067,,,43.031389,-87.9333994
3066,,,43.03136,-87.934519
4390,,,43.0417161,-87.899366
4391,,,43.0405029,-87.8995087
450,,,43.0221776,-87.9999347
452,,,43.025887,-87.9998657
455,,,43.0286794,-87.9997782
456,,,43.0285466,-88.0000257
3058,,,43.0495864,-87.9142107
7415,,,42.9617175,-87.8599606
7414,,,42.9634823,-87.8599587
7417,,,42.9771372,-87.8770685
7416,,,42.9791931,-87.8788364
3071,,,43.041302,-88.0470185
3070,,,43.0422625,-88.0426725
6100,,,43.0900554,-87.9992857
7433,,,42.9664448,-87.8696395
6102,,,43.0900399,-88.0038697
6101,,,43.0900315,-88.0016718
7435,,,42.9669735,-87.8735378
6104,,,43.0900072,-88.0107761
7434,,,42.9685032,-87.8731483
6103,,,43.0900283,-88.006967
462,,,43.0363575,-87.9844864
464,,,43.0495467,-87.8983336
3069,,,43.0419168,-88.0398473
7440,,,42.9604557,-87.8798891
6111,,,43.0897968,-88.0275368
6113,,,43.089766,-88.0325744
7446,,,42.9701191,-87.8729614
6115,,,43.089817,-88.0372761
474,,,43.0388665,-87.9614263
476,,,43.0374967,-87.9158656
477,,,43.1429759,-88.0444834
7437,,,42.9669458,-87.879541
7436,,,42.9669265,-87.8771871
6105,,,43.0899556,-88.013796
7439,,,42.9626231,-87.8798402
6107,,,43.0899334,-88.0173954
7438,,,42.9648318,-87.8798011
6109,,,43.0898808,-88.0224188
6120,,,43.089667,-88.0507355
7451,,,42.9728125,-87.8605931
7450,,,42.972572,-87.8648775
6122,,,43.0878147,-88.0700677
7452,,,42.9728143,-87.8647718
7455,,,42.9700205,-87.8728303
6124,,,43.0890567,-87.8847665
7454,,,42.9700063,-87.8695828
6126,,,43.0890752,-87.8803058
7456,,,42.9668116,-87.853272
6125,,,43.0890557,-87.8827968
481,,,43.0343618,-87.8992894
482,,,42.9018523,-87.8654445
483,,,43.0342658,-87.899289
484,,,43.040056,-87.9162349
485,,,43.0470925,-87.9229444
486,,,43.0470997,-87.9225886
489,,,43.082087,-87.9196772
6117,,,43.089785,-88.0421077
7447,,,42.9701138,-87.8696053
6119,,,43.0898097,-88.0473757
7449,,,42.9700353,-87.8651379
6131,,,43.0820524,-87.8778422
6133,,,43.0957201,-87.8875395
6132,,,43.0862396,-87.8777829
6135,,,43.0859797,-88.0667969
6137,,,42.9045832,-87.9270493
6136,,,42.9019969,-87.9271678
491,,,43.0402375,-87.9043111
492,,,43.0389341,-87.9699119
494,,,43.0389068,-87.9750445
496,,,43.0389155,-87.9796988
498,,,43.0388915,-87.9837555
499,,,43.0388602,-87.987255
6127,,,43.0890768,-87.8780364
6142,,,43.1193979,-88.0261949
6144,,,43.1194582,-88.0211351
6143,,,43.1194473,-88.023507
6146,,,43.1194448,-88.0164262
6145,,,43.1194674,-88.0186659
6148,,,43.1194455,-88.0087645
6147,,,43.1194049,-88.0142957
6140,,,42.915727,-87.9266309
6139,,,42.9111863,-87.9265575
6138,,,42.9079091,-87.9269753
6153,,,43.1193062,-87.9937979
6152,,,43.1193312,-87.995528
7483,,,43.1499184,-88.0466562
6155,,,43.1192217,-87.9893198
6154,,,43.1192359,-87.9912151
6157,,,43.1191965,-87.9838656
6156,,,43.1191801,-87.9863464
6159,,,43.1192156,-87.9789046
7489,,,43.1627215,-88.0460485
6158,,,43.1192376,-87.9813841
6151,,,43.1193376,-87.9986973
7482,,,43.157983,-88.0600552
6150,,,43.1194265,-88.001257
6149,,,43.1194663,-88.0063473
6164,,,43.119108,-87.9636334
7495,,,43.0279452,-87.9565989
6163,,,43.1191674,-87.9664938
6166,,,43.1190265,-87.9589267
7497,,,43.138152,-88.0381545
6165,,,43.1190756,-87.9613641
6168,,,43.1190115,-87.9539668
6167,,,43.1190329,-87.9563788
6169,,,43.1190636,-87.9507617
6160,,,43.1192106,-87.976462
7491,,,43.0146299,-87.9679077
7490,,,43.0403129,-87.9242747
6162,,,43.119176,-87.971128
6161,,,43.1191863,-87.9737053
6175,,,43.1190478,-87.9319843
6174,,,43.1189471,-87.9285559
6177,,,43.1194078,-87.950368
9200,,,43.1629673,-87.9633135
6176,,,43.1192259,-87.9434766
6179,,,43.1192945,-87.9561228
6178,,,43.1193251,-87.9538551
6171,,,43.1187263,-87.9325647
6170,,,43.1189762,-87.9440882
6173,,,43.1220586,-87.9161833
6172,,,43.1187075,-87.9289649
6186,,,43.1194766,-87.9759848
6185,,,43.1194878,-87.9733769
6188,,,43.1194661,-87.9809569
6187,,,43.1194968,-87.9786667
6189,,,43.1194558,-87.9834749
6180,,,43.1192877,-87.9584946
6182,,,43.1193355,-87.9633074
6181,,,43.1193062,-87.9609068
6184,,,43.119425,-87.9707788
6183,,,43.1194174,-87.9655863
3902,,,43.1045083,-87.9368927
3903,,,43.1045379,-87.9397422
3904,,,43.1045543,-87.9415546
3905,,,43.1046262,-87.9440168
3906,,,43.1046358,-87.945305
3907,,,43.1020783,-87.9463948
3908,,,43.1009862,-87.946866
3909,,,43.0992277,-87.9469064
3901,,,43.104481,-87.9352418
6197,,,43.1196974,-88.0032451
6196,,,43.1197062,-88.0007758
6199,,,43.1197263,-88.0095946
6198,,,43.1202155,-88.0057159
6191,,,43.1194757,-87.988165
6190,,,43.1194572,-87.9858764
6193,,,43.1195661,-87.9934372
6192,,,43.1195499,-87.990965
6195,,,43.1196473,-87.998365
6194,,,43.119638,-87.9958064
3913,,,43.0900783,-87.9471164
3914,,,43.0876374,-87.9472172
3915,,,43.0862997,-87.9471573
3917,,,43.0828153,-87.9473754
3918,,,43.0812459,-87.9472521
3919,,,43.0793464,-87.9473946
3911,,,43.0954452,-87.9470372
3912,,,43.0931672,-87.9470351
3924,,,43.0698983,-87.947476
3925,,,43.0680146,-87.947427
3926,,,43.0661773,-87.9475149
3927,,,43.0643268,-87.9474797
3928,,,43.0625287,-87.9476074
3929,,,43.0608458,-87.947735
3920,,,43.0771755,-87.9473963
3921,,,43.0754164,-87.9474068
3922,,,43.0735755,-87.9474461
3923,,,43.0716531,-87.9473796
3935,,,43.0487963,-87.9479973
2603,,,42.98789,-88.0469373
3936,,,43.0474177,-87.9479537
2602,,,43.0292242,-87.9109212
3937,,,43.0460158,-87.9479858
2601,,,42.9441596,-87.90987
3938,,,43.0447431,-87.9478788
2600,,,42.9443758,-87.9093881
3939,,,43.0434776,-87.9478652
2609,,,43.0311357,-87.9972773
3930,,,43.0579576,-87.947686
3931,,,43.0564975,-87.9476864
2606,,,42.9321933,-87.9294995
3932,,,43.055076,-87.9476967
2605,,,43.0181147,-88.0671162
3933,,,43.0536773,-87.9477548
2604,,,42.9883731,-88.0472584
3934,,,43.0515969,-87.947907
3946,,,43.0258968,-87.9479238
3947,,,43.0243163,-87.9479469
3948,,,43.022368,-87.9479673
2611,,,43.0168357,-88.0172621
3949,,,43.0192179,-87.9480057
2610,,,43.0235366,-88.0001147
3940,,,43.0414724,-87.947544
2619,,,42.9155688,-87.9136047
2618,,,43.1784051,-88.0091767
3942,,,43.0389467,-87.9478862
2617,,,42.9156693,-87.9168314
3943,,,43.0363067,-87.9479037
2616,,,43.1741238,-88.0102838
3944,,,43.034851,-87.9478441
3945,,,43.032939,-87.947897
3957,,,43.0051884,-87.9482069
2625,,,43.1121315,-87.9835219
2624,,,43.0391214,-87.9027292
3958,,,43.0033478,-87.9482649
2623,,,43.0710461,-87.9302466
3959,,,43.0008874,-87.9485007
2621,,,43.043591,-87.9596522
2620,,,42.8939711,-87.9120908
3950,,,43.017156,-87.9479664
3951,,,43.0161981,-87.9479648
3952,,,43.0143268,-87.947994
2629,,,43.0067961,-88.1128858
3953,,,43.0126779,-87.9480268
3954,,,43.0105958,-87.9480854
3955,,,43.0088168,-87.9480553
3956,,,43.0069552,-87.9481664
3970,,,42.9813478,-87.9507368
1305,,,42.992513,-87.8893035
2636,,,43.0674976,-87.9143373
1304,,,42.9923482,-87.8882623
2635,,,43.0386553,-88.0190204
1303,,,42.9915214,-87.8863093
1302,,,42.9901841,-87.8848001
1301,,,42.988032,-87.8833118
1300,,,42.986537,-87.88247
2631,,,42.962139,-87.8843451
3960,,,42.9979265,-87.9485252
3961,,,42.9960865,-87.9484672
3963,,,42.9887658,-87.9484173
1309,,,42.9958809,-87.8964151
3964,,,42.986796,-87.9484646
3965,,,42.9844364,-87.9485063
1308,,,42.9950043,-87.894729
1306,,,42.9935257,-87.8919569
3980,,,42.968628,-87.9488379
3981,,,42.9668769,-87.9488368
3979,,,42.9701386,-87.9487462
2647,,,43.0477978,-87.983765
1315,,,43.0027549,-87.9039158
2646,,,43.0496458,-87.9835057
2645,,,43.0473667,-87.9835958
2644,,,43.0461701,-87.9839702
1311,,,42.9985055,-87.9004567
3972,,,42.9298501,-87.9174973
3974,,,42.9814658,-87.9486059
3975,,,42.9781362,-87.9485866
1319,,,43.0010636,-87.9025416
3976,,,42.9759629,-87.9486071
1318,,,43.0453675,-87.9109152
3977,,,42.974147,-87.9486642
2649,,,43.0389468,-87.9840867
2648,,,43.0467367,-87.9839759
1317,,,43.0432012,-87.9105484
3978,,,42.9722865,-87.9486854
3990,,,42.9486678,-87.949215
3991,,,42.9468677,-87.9492379
3992,,,42.9451172,-87.9492666
1327,,,43.0529028,-87.8984502
1325,,,43.0533241,-87.9032824
1323,,,43.0506372,-87.9062637
1320,,,43.0477105,-87.9108359
3982,,,42.964758,-87.9488368
3983,,,42.9606863,-87.9489059
3984,,,42.9596684,-87.948925
3985,,,42.9572758,-87.9489641
3986,,,42.9558465,-87.948997
3987,,,42.9543624,-87.9490392
1329,,,43.053337,-87.8923985
3988,,,42.9523163,-87.9491152
1328,,,43.0528972,-87.8956248
3989,,,42.9504951,-87.9491837
2672,,,42.9682604,-87.8600795
1341,,,43.0774243,-87.8876889
1340,,,43.0727141,-87.8878143
2670,,,43.0121338,-87.927875
1338,,,43.069106,-87.8878716
1337,,,43.0672346,-87.8878988
2667,,,43.0351973,-88.0362641
1335,,,43.0635824,-87.8879464
2666,,,43.0360371,-88.0228055
2665,,,43.0361159,-88.0196077
2664,,,43.0361741,-88.0172787
1333,,,43.0599822,-87.8879884
1332,,,43.057183,-87.8897806
